text,label
3.推动色情产业发展。非处不一定是鸡，但鸡一定是非处。像性交易、成人录像这些色情产业简直是非处的天下，原因有二，一是保守的处女不会为了钱被陌生男人破，二是即便有处女投身于色情业，在第一次交易时就已经成为非处。没有非处，就没有色情产业。,1
舍得给女孩子花钱的不一定爱，不舍得花钱的肯定不爱,1
要么你是没看见真正的男拳，要么就是你不能明辨是非。男拳说生孩子带孩子是女人天经地义的，家务都是女人应该的，哪有大男人做家务的，但是女人得上班养家糊口，因为男女平等凭什么让我们男人养家糊口。我们男人出轨只是玩玩而已，心始终在家早晚会回归家庭所以女人必须大度原谅。,1
这么说吧，就是一群那啥尖嘴动物，去认门，认清楚哪些是富豪，哪些是潜在富豪，以后捞钱的时候不要走岔了,1
女拳就属于，每天给它一块钱福利，现在感觉少,1
没钱在哪个国家都娶不到老婆,1
我的建议是加速，直接表白算性骚扰，任何情况下没有女方书面许可发生的性关系一律视为强奸结婚后男性需按照妇联的统计数据104万经济价值予以女性经济补偿,1
举个例子吧，你家里开了个小公司，你招了个女的进来，结果人家刚入职两个月，就怀孕了。生孩子去了~这一年她都不干活，你还不能降低她工资那些待遇。那么，你还敢不敢招女的呢？,1
装女的骗钱是最简单的加个伪声夹子音数钱数到手抽筋,1
有几个女的跑网约车？都是男人在跑，他们还得顾家赚钱，哪像这种幕刃除了比必啥都不会？,1
我一直以为女拳女权只是个梗大家喜欢开玩笑后来看了微博在看贴吧某些人是真的存在就真的挺不理解她们为什么能说出那种话惊到我了一个二十多岁能对一个九岁三年级小男孩能说出那种恶毒的话真的惊到了这种人现实遇到不公平对待喜欢拿女性说话在网络上敲键盘为你的不公平解释反驳门当户对你什么样找什么样也别奢望嫁入豪门有钱人家的女孩子也很有素质再瞅瞅某些就能联想到她的家庭教育和她的阅历,1
女权吧的人看到会不会说:孩子不是你的就不爱我了？渣男!,1
如果能坚持是处女也不要给钱而是AA、互助的话，中国人便能进一大步了。,1
《啥好处没捞到》男人要感谢这种女人，看看当供养者是什么下场，出钱出力还被嫌弃,1
看了几个小品，天天喊着结婚生娃，能不能关注一下别的，默不要出现在春晚行不,1
中国之要位，自古以来极少极少旁落于女性身上。此处便不再多赘述，我虚空索敌一手，提前辩驳一手武则天。“伪临朝（香雪）者，性非和顺，地实寒微。昔充太宗下陈，曾以更衣入侍。洎乎晚节，秽乱春宫。潜隐先帝之私，阴图后庭之嬖。入门见嫉，蛾眉不肯让人；掩袖工谗，狐媚偏能惑主。践元后于翚翟，陷吾君于聚麀。加以虺蜴为心，豺狼成性，近狎邪僻，残害忠良，杀姊屠兄，弑君鸩母。”更有甚者，依照“主席”这一名目，非领衔者不可为。怎么诺贝尔奖得主坐不上这个位置，反而去成为了国际写作中心主任。只能说是因为政治正确罢？男性作为社会的主要生产者，创造财富比例显而易见。不如说创立个“中国生孩子协会”，然后让郭女把自己捧上主席的位置罢。,1
这幕刃说的点都错了，彩礼不是家庭经济行为，是古代的礼法。而且劳动力就是商品，涨工资是为我的劳动力需要相应的报酬，是我光明正大赚来的钱，怎么是物化？彩礼女人只卖卖o就OK了,1
这我就不赞同了，结婚生孩子就要体验分娩？要我说舔狗约炮都必须体验分娩,1
只要这女的以后不拖着个泥娃娃来欺诈国内彩礼钱，谁管她,1
都说，所有的女人生孩子多么多么痛、多么多么难，多么多么危险。。。。。可是，有没有听说过，拉屎，小孩生出来了吗？撒尿，小孩生出来了吗？走路，小孩生出来了吗？。。。。。真奇怪，怎么她们都是生出来了才发现是生小孩呢？比拉屎都容易，为什么不痛？谁能告诉我？？？,1
好真实呢，第一次的男人得到最大的好处拍拍屁股走了，最后老实人不但要给大量钱，很可能面临离婚分财产扶贫的任务，而且女方lkd，艾疣梅事都可能上门，简直是对勤勤恳恳辛苦工作的老实人最大的恶意，最后可能婚后一地鸡毛还有个泼皮祖宗站在老实人头大拉屎撒尿。,1
未来可能会像阿三一样，四处黑公交，现在中国已经发生了好几起黑公交案件了，没有几起案件，警察都得下岗了，日本低欲望是因为自身人民变得太懒了，男的喜欢纸片人，女的只喜欢嫁给有钱人,1
感谢女拳组织的出现，解放了男性，男性开始逐渐躺平，不结婚，咱们看看不结婚到底谁着急，谁过得更好,1
这事说开了吧，实际老华裔觉得黑黑白白花钱没数，不可靠，基本看不上白白黑黑。更不会以找黑白为荣，看不起黄男,1
小仙女根本不怕你们躺平而是外娶,1
反正前妻也再婚了，再生小孩就不会对孩子好了，不如dao了这个老娘们和她父母，一命抵三命值得了，看来是城市人，城市80.90后基本都没兄弟姐妹，然后她家财产都是自己孩子的了，孩子由爷爷奶奶带大，将来也不会对爷爷奶奶无情。,1
或者说的明白一点，要男人买房买车高额彩礼，就要婚前处女，三从四德。你要结婚前花花，那么结婚也得AA现在的问题是女拳要婚前花花，还得男人买房买车，高额彩礼。男人不同意就舆论打压。不让说话就用脚投票吧，现在结婚率不就是明摆着的么？,1
现在女权是捆绑消费主义和性解放的。第一，关于消费主义，就是资本把女人捧成精致的公主，让女人产生梦幻般的自我公主认同，那么怎么精致呢？名牌包，名牌香水，名牌衣服，名牌化妆品，整容，美容，名车，豪宅等，而这一切，鉴于大多数女性的工资是支付不起的，所以她们需要有男人来满足她们消费，那么女人采取两种策略，一种是钓众多的舔狗给她们转账，买礼物，所以她们喜欢过各种节日，就是有借口索要礼物，转账。第二种策略，是钓多金男，这种男人能满足她们的消费欲望。第二，就是sex解放思潮，让她们摆脱忠诚淑女的制约，让她们不再安于做合格的妻子，合格的母亲，而是要享受荷尔蒙得快乐中，那么她们挑选得对象产生颜值高的，或者器大活好的，或者是那种多金男，婚前sex，婚后也忍不住得出轨，资本在这个过程中索取她们的青春和性，不需要对她们终生负责。所以女权表面上追求的是人格独立，平等，其实是一种自我物化，是资本让她们放弃做妻子和母亲的责任，把她们变成创造利润的韭菜和发泄欲望的玩具，共同收割男人财富的同盟。女权是资本的嫔妃，一边慕强，一边打压歧视同阶层低阶层男性，左人怎么团结,1
立女热搜上一堆，女拳砂男婴的热搜就往死里压热度，逼乎真有你的，不愧是姓逼,1
这种事件教会人们什么道理呢？那就是小仙女们一定要努力做到经济独立，自己买车自己开，这样的话想跳车就跳车不用经过任何人同意天天这点烂事，还想让年轻人结婚？结个锤子！有那钱去旅游去买手办去升级钓具大不了再买台好电脑多买点游戏它不香么？有生理需求了花点钱一样能解决，老了就直接住进养老院，估计这代人到了养老的时候，养老院跟电竞中心差不多，死也要死在电竞椅上,1
在一些聊天交友软件，或者游戏里装成女的，骗舔狗的钱，这事我以前都干过发现舔狗简直精虫里没一点脑子,1
我们这里不管男的女的，如果不结婚就不能上族谱……虽然说现代也不在乎这些,1
张口闭口嫁过去当保姆，实际上做个番茄炒蛋都不会,1
人家能到越南做生意，说明有路子，娶个漂亮老婆算什么难事吗？,1
感情的本质也是等价交换，只不过不仅仅是金钱，长相身材性格学历工作等等，这些平等的才能长久，而舔狗试图通过放弃尊严来让对方喜欢，这就是蠢，交易策略讲究的是讨价还价，舔狗上来就不要钱，甚至倒贴，对方会觉得这件商品有价值吗？正常人都会警觉，觉得对方有所图，而绿茶就会榨干舔狗的价值然后扔了，舔狗跪着的样子可太可怜了。,1
拒绝雄竞，拒绝承担责任，拒绝社会规训，精致利己，高消费，法律是道德的底线。没好处不结婚，能花女人的钱就花女人的钱，拒绝同情与帮助女性。讥讽谩骂雄竞男，对于同阵营的则“boys help boys”。,1
上面这个链接是知乎答主卢诗翰发表的文章《性别战争三十年》以下是文章节选：韩国女权指责男性不够温柔体贴，韩国男权立马“赶紧分手！千万不要被压迫啊”韩国女权指责男性在婚姻中获利，韩国男权立马“赶紧离婚！千万不要被压迫啊”韩国女权指责现在的男性没有男子气概，韩国男权立马“太棒了！还不开香槟庆祝，多好啊反正你也不会和他结婚的对不对！”“大家都是不想结婚的，你们废话这么多干嘛？莫非你们是想结婚？天啊你们居然想让女性被婚姻压迫！”“千万不要给男性提意见，千万不要有能过下去的错觉，大家分开过，谁想结婚谁是狗！”希望诸位国男兄弟能学习一二。,1
现在还想结婚的男人，不是**，就是不差钱的土豪,1
这都是畒的托词罢了，现实中不需要父母帮忙看护孩子的家庭极少，加上很多畒借着冠姓权做文章全权交给男方父母的大有人在，至于伺候男方更是无稽之谈，80以后的女人让她包揽全部家务伺候男人起居住行？怀孕为借口殊不知现在丁克家庭也不少，抛去这一项畒还有什么？,1
？？？有人造子宫我家众筹一个孩子就行了，要这种幕刃给我添堵吗？？,1
男的会生孩子为啥要有女人啊，隧道矿洞核电站能用女人？,1
不要把男女和结婚，生子联系在一起就行了。只要大家不结婚，不生子就好了！只要男人还在乎这个。就会被女权控制。,1
男性需要思想解放，钱都给女的了，她们还不满足。,1
不结婚，不生子是不是就没有这些屁事了,1
彩礼就是在赌，赌女方会不会用在新家庭。至于嫁妆，也是女方的，所以没必要说嫁妆，反正就是全是赌，赌对了女方用于新家庭，赌输了就如视屏。年纪轻轻就敢赌，小伙子们赌瘾那么大的么。,1
小仙女：为了孩子将就一下吧,1
不会真的有人喜欢娘炮男明星吧，喜欢这些男明星的不都是女孩子吗,1
整天喷光棍，奇趣蛋确实没人要，有钱夜夜当新郎,1
嘴里说着男女平等，却处心积虑让男的花钱，笑死，给你们随便找一个欣赏一下,1
带头的属于是恰烂钱的，跟风的就是铁nt,1
"阿富汗兄弟审讯中称:我们对待女人的方式跟你们不同,一个女人就应该像仆人一样做家务,煮饭带娃.",1
还有不少说，没有永远18的女人，却永远有18的女人，我们男人随时可以离婚找年轻的女人，因为男人越老越值钱，女人越老越贬值,1
幕刃已经很可怜了，色情上服务男性，穿暴露会被指点，婚前破了是没贞操，力气小，参政更少，孩子还大部分跟男方姓,1
25岁生孩子跟30岁生孩子完全不一样。25岁以下的女性生产后，状态回复的最快，伤害也最小。30岁以后生，伤害也就越大，恢复也就越难。女权们继续拖，等你拖35岁以后，绝经了，你这辈子也就这样了,1
第一，脱离时代背景谈东西，就是在耍流氓第二，古时候彩礼是礼里面的一环节，古人很讲究礼的，所以古时候和现在不能混为一谈，何况有嫁妆。第三，古代女人因为不能工作，自然而然的家务在女人这一边，要是女人出去赚钱，男人只在家里做家务也不是不行。但是她们不可。第四。但凡上过高中...劳动力本身就是商品而且老板与你是一种雇佣劳动，第五。彩礼就是在卖女儿，给了彩礼后女人是能像古时候那样做家务？不能，因为其什么都不想做，只想只我好美。何况古时候有嫁妆，现在有？别为自己的拜金说的这么大义凛然，你是没手没脚不能去工作？还是只想卖p？,1
姆是这样的，它们拒绝接受男方父母，也不想生孩子让自己成为父母，你说这种姆娶回家干嘛,1
有这东西还要女人干嘛，现在的女人都不听话了，生了孩子都不负起一个做母亲的责任,1
以后不给老婆花钱就算家暴,1
以前看到过有女的提孩子跟女方姓，还有女的说女娶男，女的出彩礼娶男人。但都没说在点子上。1，现在孩子为什么跟男方姓？因为古代的男人跟现在的黑人一样，喜欢提裤跑路。跟父姓的传统其实是古代女性为了保证自己的利益而绑架男人一起抚养孩子才主动提出的，跟父姓表面上是男的得利，实际上女性获利更大。2，关于孩子跟女姓，女娶男的问题。我觉得挺好的，女的给男的10万块钱的彩礼，男的买一辆十万块钱的汽车当做嫁妆，然后女方的彩礼刚好用来填补买车的钱，然后车留着自己上下班开，岂不美滋滋。所以我提议，孩子必须跟女方姓，同时必须免除男方的抚养义务。明明是女人生的小孩，凭什么要我们男人养？这是不是对男性的一种pua？整个互联网都在教男性该如何照顾女性，但是却没有人教女性如何照顾男性，这符合男女平等吗？男人们，醒醒吧，解放自我，放弃一切女性对男性的道德上的束缚，岂不活的更轻松自在？同时我呼吁男性要保护好自己的婚前财产，不要让捞女不劳而获。,1
不结婚屁事没有。,1
反女拳不代表仇视女人，等你真正了解了女人，了解了男女两性之间的性别属性差异，你就会发现这句话是多么的自欺欺人，反女拳不代表仇视女人，那你去反女拳去呀？对着女人讲道理去，没办法用道理服女人，只会对着男人讲道理是吧，我是最见不得你们这些两边倒的所谓的平权主义者。恋爱了没？娶妻生子了没？平权也不是那么好支持的，经历了婚姻，经历家务事再来谈平权吧,1
一出事不是玉玉症就是神经障碍，男的命就这么不值钱？,1
这也造成女性权益运动更为世人所同情，而男性权益则被嗤之以鼻。因此，他们认为：即使是在男性掌控社会地位和权力的社会，仍然在运行女本位主义，以不断牺牲男子利益的方式来保全女性。,1
网上一堆结婚的女人说自家老公无能啥也不干的，说自己老公离开了自己就活不下去，可笑的是她们一边骂着，回家一样要伺候老公，没有一个想过赶紧离婚的。,1
面对女拳你应该介样回，宁们的美德就是袜子内裤都不洗，上天碗落地，上完厕所别人不敢进，太冲！一月工资三千五月底倒欠三千五吗？身高一米五体重一百五吗？满脸不是油光就是坑毛孔大的钻?？自家三代买不起房指望凯子带宁全家富？,1
曼联前领队朗金斯说“中国女人那么丑，怎么还会生那么多孩子？”中国女人丑不丑我说不清楚，但很多欧洲女人从11岁开始过性生活，换男人如换衣服，如前所述，“战场”早就百孔千疮，甚于饱受美军贫铀弹蹂躏的科索沃土地，爱情本能想来也所剩无几，离婚率高得离谱，自然没有多少孩子可生了。柏林的妇产科医院空荡荡，巴特基辛根人口平均年龄68岁，意大利小镇一个接一个消亡。整个欧洲都在老去，等着吃财政饭的老人越来越多，再加上欧洲各国财政状况糟糕，可能那些人会靠喝西北风活下去？！韩国首尔国立大学社会学教授殷基洙说：“除非能把人口问题处理好，否则，韩国社会将会在20至30年内崩溃。”日本情况也差不多。如果算上移民因素，欧洲在30年内必然崩溃——统计已表明欧洲出现了可怕的劳动力向美转移。欧洲崩溃，全球遭殃，中国会比欧洲倒得更快。关于中国的新人口危机，防风和何亚福两人合写的《中国新人口危机》有详尽的论述，读者可以一读。我要说的是，由于他们没有发现生育率低的真正原由，他们对危机爆发的时间估计不准。如果放任下去，即使不受外部拖累，中国也会在50年内崩溃。,1
两性关系中掌握了话语权，定义价值，可以写小作文。男人有权力一样有，但是男人的责任女人就没有了。不能要求女人贤良淑德和贞操但依旧要求男人承受大部分经济社会责任扮演供养者角色。全世界大部分国家法律偏向女性。男人在两性舆论阵地上一再失守，从处女情结开始再到年龄要求未来还会攻击亲子情节，对女人有纯洁任何要求都是封建对男人依旧要彩礼物质。女人已经实现了东食西宿。我记得初中时都是不是处女一样好这种为非处辩解的言论，流产都是很难想象的事情。再到我的过去你管不着，我要怀谁的孩子我说了算，尽管她可能有老公（提一句这是有法律和案例支持的）。而男人呢，只会被要求更多以前只要物质，现在还要提供情绪价值和长相好。女人不关心生活中与自己无关的东西不关注宏大叙事，抱团专精与两性领域现在已经取得了极大的成果。,1
谁能证明那个机器的疼痛等级就是生孩子的疼痛等级?没准那机器比生孩子疼十倍百倍呢？让女的上去体验一下，看看她们能挺几分钟，会不会比男的挺的时间长[你懂的]还有不同女人感觉不同，有的睡着觉就把孩子生了下来。,1
在东南亚那些10几岁的嫩妹根本就花不多少钱随便玩,1
所以说这年头男的想结婚不是脑子有病就是脑子进水了，有钱干点啥不好，没钱干点啥不行,1
网上打拳的都是男的有钱挣,1
为什么楼主全部引用男性说的话？是歧视女性话语权吗？,1
男的社会价值就是比女的高啊除了生孩子女的能做的哪件事男的不能做？且做的比女的好？叔本华讲的还不透吗,1
这种龟男是真的可怕，离婚抢不到孩子就净身出户，要是搁了我怎么也要扛到浦乳期过了吧孩子抢过来要是抢不到孩子房车一个我都不会给他，什么狗屁父母逼的，父母叫你去死你是不是也要去死，这样在女方家庭长大的孩子想都能知道在每日挑唆下会对男方有多大的恨意，这男的以后结局就是一个人死在出租屋里了把，奉劝广大龟男多学习女人，遇事多想想自己，不要整天就是为家庭为孩子当一个atm，整天就是大度，好男不和女斗，一位忍让只会让幕刃更加猖獗婚恋市场更加不平衡，有一说一，她男闺蜜这种龟男毫不值得同情，对这种人现在的下场我只会说一句好死,1
自杀男性也要负责了，还是结婚率生育率太高了?,1
女性不婚不育还是太少了，多去劝劝，男性的话就劝他外娶，这是我们的策略。,1
有钱人也怕遇到烂裤裆。我婶婶给我介绍留学生我就知道这个恶毒的老妇女没安好心,1
当面问清楚，不能接受有孩子就说清楚立刻分了，越快越好，迟则生变，抱着玩玩的心态我认为不可以啊,1
你以为大家不想干实事儿？那你告诉我，怎么干实事儿？你仔细想想女权是谁培植起来的？你想想是谁纵容女权在互联网上为所欲为的？你觉得是谁立法宣布不给女人零花钱就算家暴的？问题这么明显你都看不到，还鼓秋别人去撞铁拳？到底是你犯了幼稚病呢？还是你犯了幼稚病呢？,1
江西本地女的几年不结婚马上问题解决。彩礼贵不贵不都是人炒的？一边给一边骂之会越来越高,1
我在想田园不是不结婚吗。。那么生孩子管她什么事。,1
突然发现，分手之后，我好快乐（内心真实想法）已经分手了三个月，以前每月都存不了钱。分手之后，我不仅吃的好睡的好，还每月能存3-4K.我突然发现我谈恋爱或者结婚好像是一种负收益！,1
为什么舔狗如此之多可结婚率却这么低？因为舔狗，不得好死！,1
有过-同居史-的-女孩-能-娶-吗？其中有效名词是同居史、女孩、娶按当前常见价值观，同居史和女孩显然不是不友善，所以不友善的是娶。破案了，不婚保平安,1
可能有人说了，那生儿子的各阶层中老年人为啥不团结起来，在网络与女拳斗？很简单，生儿子压力大，绝大多数中老年像年轻人一样，没太多时间上网，忙得很！得忙着赚钱。。。而中老年断子老苟无经济压力，所以上网时间太充裕，包括一些学心理学，学新闻，学营消的断子苟们都在绞尽脑汁，包括编故事，利用人们信坏不信好心理，从众心理，故意哄抬批价，打造女尊男卑涩会。此举自然得到无数女拳，断子老苟的热烈响应，从而影响了正常女性的三观，开始刁难丈夫，男友，体会到了欺负人的快感，便一发不可收控，然而，任何事都有两面性，近几年家庭档案，夫妻恋人间的雄沙案越来越多，死者绝大多数为女，，甚至把岳家团灭的也大有人在。所以现在郭嘉也开始有所行动。。,1
富人那么舔的么,1
咋？青楼赚钱没人点你，小仙女去凡尘溜达啦？,1
神TM女权感性灵魂交流让世界更美好，神TM男权自私喜欢战争给世界带来灾难。实际上你不就是打不过别人所以说男权只懂得战争吗？说的这么头头是道你倒是先用爱来和男权交流啊？自然生存不谈弱肉强食适者生存你TM谈爱和灵魂？我不是很懂女拳师的基本思路诶。还说什么即便是优质男人也要花很大的代价才能敢上女性，那可不嘛！这辈子我都不敢想象我能这么不要脸果然我以前说的没错啊，又当又立，是女权最基本的特征。战争关乎国家的利益到她这里就是男权自私爱发动战争，爱必须要建立在经济物质基础上到她这里就全是女权的功劳了，总之一句话，坏事都是男权做的，好事都是我们做的，只要男人不给我钱花，那就是做坏事,1
女权为什么要学我们男权反婚反育，并且要攻击辱骂男权反婚，因为女人清楚的知道反婚是打击异性权益的最好手段。男性反婚自古有之，中国几千年前最著名的哲学家老子以及他弟子创建的道教门派楼观道就是吸引教徒禁止教徒结婚，到后来的王重阳创立全真道，和弟子丘处机广泛传教宣扬不婚可长生不老，其实他们早就清楚得意识到婚姻对男性一生伤害甚大,1
结婚前，女性会索要高额彩礼；结婚后，女性有权利拒绝和你发生关系；女性可以和别人发生关系，且离婚时这不被视为过错；女性有权利拒绝生孩子；女性有权利拒绝做家务；当你想离婚时，女性不会退还彩礼；女性有权利索要年薪124万的赔偿；女性还会网爆男性，所以结婚到底给男性带来了什么,1
不结婚不就没那屁事了,1
其次，年轻男的为了要孩子不得不迁就，昧心压榨亲die亲妈，只为博老婆一笑。甚至条件差的男人会出卖人格和自尊当上门女婿（半主半朴）很多男人精神苦啊！难过啊，自责啊，可他们无力对抗各阶层女拳，断子老苟联合起来的强大势力！于是为了活下去，只好拼命合理这种畸形现象。一旦发现哪个男人言行动了他的伤口，破坏了他的合理化，便拼命嘶咬，所以越受苦受气的男人越是对“不愿跪”的同性恨之入骨！男舔的仇男与女拳不相上下，甚至有过之无不及！,1
我吐了，化妆救不了的女人可以滚，美颜救不了的女人可以爬，美颜化妆同时用都救不了的，建议舔狗马上娶了她,1
小红书上一女子和她的妈妈姐姐制定了一系列对她男朋友的婚前考验计划，如下:要求家庭经济困难的男友砸锅卖铁也要出28.8万彩礼，并且这钱女方不带回去。要求男友和从前练习跆拳道的她比武，被她狠心踢了一顿，男友被踢中头部倒地人事不省，女子的妈妈还把男子被打视频发给了对方父母。要求男朋友在女子姐姐经营的月子中心体验远超正常水平的分娩阵痛，(电击刺激肌肉模拟分娩阵痛)，一共进行了180分钟，前90分钟由该女子手动操作，一级一级往上加，最后到达最高级12级，在12级持续了一个半小时，八级时她男朋友开始喊叫挣扎，十级时开始骂人，并哭泣，到了12级以后，就只剩下不停的剧烈喘息了，这种12级状态一直持续了一个半小时，之后她男朋友完全虚脱，并且腹硬如木板，之后一周持续腹痛，病情恶化，被迫住院做了小肠切除手术。最后，该女子称不是为了故意折磨男朋友，只是想让他知道未来妻子为他付出的辛苦，和女性生育的痛苦。并称自己愿意承担所有责任。目前，女子的妈妈很满意，表示男子已经通过了她的考验了，可是她男朋友的妈妈却通知她取消订婚，并且要起诉她以及她的妈妈姐姐。我只想说，但凡该女子家里三个人里有一个人把这男的当人看了，也不会走到今天这步。,1
现在好多女的都开始做处女膜修补，来欺骗男生的初恋，真可恶。所以我想国家应该让医院提供一种鉴定，女孩从青春期到结婚，每个月都去接受一次检查，看是否破裂，最后把这份鉴定当做礼物送给男生。并提倡第一次结婚的男生一定要选择一个有完整鉴定的女孩。这样这些女的就没机会骗人了。怎么样,1
还行吧，感觉来的男士可能是50岁离异的吧？公平交易，我用我的钱保养你的青春，青春耗完了，买卖也就结束了,1
那不是废话吗棒女是靠嘴炮、靠动员力，靠政治运动，才有的如今的声势、地位，她们又不像棒男强制兵役接受军事训练。怎么可能在实战上打的过塔利班,1
而且生孩子跟这能一样么，不是两种感觉？怎么不让女的试试电击，看看生孩子和电击是一样的不,1
男的说要孝顺父母叫妈宝男，女的结婚时说“我妈要几十万彩礼，我是乖乖女，我听我妈的”,1
反过来，女性提高家庭地位的方法：工资上缴,1
用钱用帅来衡量男人这种女的还少吗太多咯如果女的对你好感度不够她们就会冷漠势利眼小心眼只会利用你的时候笑,1
所有男士请你记住：彩礼+三金+酒宴+媒人+改口费+下车费+伴娘红包+婚纱约等于八万的女性才是适合你娶回家的。（如果你月薪是俩万，可以考虑翻倍给综合十六万，月薪五万，考虑给三十二万。——但是请要记住，一定得要是对你父母好，对你忠诚，没有不良记录，那么房车加她名字没有问题，娶对了人，你的付出才是物有所值，娶错了人，不是骗婚的，就是物质女，别指望她为你做任何事。看到你有困难，或者有点矛盾，就会回娘家与闹离婚的。什么名节和孩子都是能够和你要钱的筹码。）《为啥会把费用压的这么低，因为钱是能够考核女方和女方家庭的，爱你的，不会强人所难，若是物质女，要么自己消失，要么让你彩礼翻倍。》房车必须与自己工资必须自己掌握，你们的工资与朋友圈，得要互相了解！家里面的费用商量使用！小事能让就让，其余能劝就劝，若劝不动，那就直接好聚好散！（想要说孩子和她姓与她工资存起来，开支你来出，那就不用谈了，请你直接拉黑。那群和稀泥的只要看到你房车加了她的名字，就默认对方有一半处理权，无论你婚前婚后，她的工资存起来了，开销你来出，带娃与家务交给你父母。离婚却还能再获得二十多万赔偿，那群和稀泥的他们才不会管她有没有为家庭付出。）,1
母系社会为什么会变成父系社会呢？因为女人求着男人负责。现在怎么变成男人求着女人结婚了？这种脑瘫文学还是一如既往的味道，强行大前提男女能力一致，强行空降强权逻辑。,1
又必要惯着吗，不娶不喜闻乐见,1
要不怎么说，中国女拳被全世界女拳圈鄙视是有道理的。美国女拳那是真牛逼，实打实。高中找帅哥就一帮人跳帅哥。中国女拳磨磨唧唧的，天知道帅不帅，就知道吹牛逼。美国女拳上大学没钱直接就糖爹。中国女拳磨磨唧唧说是男朋友。美国女拳喜欢黑色神族，人家是真的当单亲妈妈，中国女拳动不动就流流。美国女拳人家结婚就直说我是lkd，你不是lkd就是书呆子。中国女拳成天满嘴前男友渣男，张嘴闭嘴要求男人婚恋清白,1
一些人有着病态嫉妒心。只不过有的表现在事业金钱上，就是仇富。有的则表现在婚恋领域，就是舔狗，其实它们未必是情圣，只不过受不了任何男性婚姻处境比它好，或比他在家庭中更有权利,1
只能说江西人真有钱结个婚彩礼都好几十万，,1
到时候一离婚，债都判给你，钱都判给她,1
真娶回家一个个懒的跟猪一样唯一运动就是逛买玩吃还真有脸说,1
有没有生孩子警告？？,1
说透了还是男性没有那么离谱的共情能力，举个例子，男得给女朋友花几万买礼物被甩那就是“舔狗鸵鸟”或者是都在骂女得却没有安慰男性得，女得给男朋友花几万买礼物被甩那基本就是“啊姐妹不要伤心，是他配不上你”她们把一切发生在女性身上的事情无限扩大化，再用共情能力形成一条铁索，再将男性所要付出的内容无下限弱化（一谈彩礼就说有嫁妆，实际上有多少回得？还有房子是闭口不谈，光首付也得几十万），男性又很难形成铁索,1
高跟鞋就是法国皇帝路易十四发明的给自己穿的，靴子最初也是皇家御林军的标配，跟女人半毛钱关系都没有。再说丝袜长筒袜最初也是给军队士兵用来保暖的，倒是现在这社会为了讨好姆人把什么都向母人靠拢实乃恶臭不堪,1
一句“带孩子的女的不叫女孩，就叫女的”给不知道多少小仙女整破防了呢，嘿嘿嘿,1
有孩子的女人，就算以后不结婚，心里也不会慌，因为虽然你在一天天的变老，但是你的孩子也在一天天的长大，你根本不需要慌。而不婚不育的女权，你膝下无儿无女，30岁以后，你敢说你不带慌的？等你绝经了，又老又不能生，男人要你有啥用？你最后的筹码也没了,1
雀氏啊，不结婚生活质量能得到显著提高,1
无意刷到个视频，视频中女方找男方要彩礼，男方认为有些多，女方就说自己出彩礼，但有要求男方什么都要听自己的，我就在下面评论女方给彩礼向男方提要求，那男方给彩礼是不是也可以提要求？结果没想到回复那么多，大多数讨论还是平和的，只有下图这个小仙女，我就回复她女性嫁给普通人就是吃亏，那就放开一夫多妻，让有钱人多娶，让女性嫁人不吃亏。我为女性考虑，结果还是被骂。我也没有说要废除彩礼，也没有说彩礼要少些，支持婚姻自由，过不下去那就离，男人真是太难了,1
也就是有钱的闲蛋才需要。,1
女的都这种玩意儿真以为男的想结婚？当然，舔狗不算人,1
所以别娶江西的就可以了，她们嫁的出去嫁不出去她们的事情只不过江西抬高了全国的彩礼攀比这个就恶心了,1
婚姻是女人的必需品。男人可以一辈子不结婚，女人不能！现实中无数的男人却比女人还积极，为了娶妻生子不惜掏空家底当舔狗，真是无语。,1
确实男人结婚离婚都是扒一层皮女人结婚离婚都有钱赚能过得不好吗？拿着男人的钱可不舒服吗,1
然而现在大多数人选择不结婚，剩下的大多数从外国娶，或者入赘外国。选择和本国人结婚的少之又少。,1
婚前非处这一属性到底比处女好在哪里呢。本人看过很多为非处洗地的帖子，但都毫无意义。因为其中心思想无非是“处不处不重要”，只能通过削弱处女属性的价值来提高非处的相对地位，而指不出非处女的价值、相比于处女的长处。,1
呵呵，知道女权变成女拳之前结婚率血崩了么？涨价去库存不好用了，恼羞成怒,1
可以啊，和她签合同，钱给她，但是当一定期间内的投资回报率低于一定值直接净身出户,1
就问你，你会娶离婚女吗？你会娶烂裤裆吗？问题来了，还有剩下的吗？,1
没关系把她们培养成大纱布让愿意娶的弱指去娶,1
本来就不是靠舔就能得来的，舔狗全都是那些对女性不了解，把女生想的很美好的沙卵。实际上大家都是第一次当人，谁也不比谁高贵，上来就把自己放在低人一等的地位上拼命舔，正常人都看不起这种人，更别说喜欢了。人们喜欢狗是因为狗可以当宠物，但不会把狗放在和人一样的地位去看待，更不会和狗交往,1
忘记发总纲了，这里补一下。目录女拳定义篇个人篇舔狗篇家庭篇职业篇企业篇社会篇政府篇女性篇国际篇后记,1
赶紧分啊，留着干嘛？人家都想让你喜当爹了，还用留情？把事情捅给她身边的所有人，让她名誉扫地就行了。生下来孩子还会有人可怜她，觉得你做的不对,1
有真正的信念，坚定不愿意跟女人结婚再进。墙头草勿扰,1
